,X,Y,Z,C,LINE,L,R
28178,1000.0,-212.12121212121212,-72.41379310344828,2434.850941512481,L_09,1,1
28179,1000.0,-212.12121212121212,-68.96551724137932,2139.9129914001883,L_09,1,1
28180,1000.0,-212.12121212121212,-65.51724137931035,2358.078459993288,L_09,1,1
28181,1000.0,-212.12121212121212,-62.06896551724138,134.64326266028263,L_09,0,1
28182,1000.0,-212.12121212121212,-58.62068965517241,233.53680368696413,L_09,0,1
28183,1000.0,-212.12121212121212,-55.17241379310345,145.64765700813993,L_09,0,1
28184,1000.0,-212.12121212121212,-51.724137931034484,431.03808097257496,L_09,0,1
28185,1000.0,-212.12121212121212,-48.27586206896552,540.747228590835,L_09,0,1
28186,1000.0,-212.12121212121212,-44.827586206896555,141.05907355163868,L_09,0,1
28187,1000.0,-212.12121212121212,-41.37931034482759,381.78914679016395,L_09,0,1
28188,1000.0,-212.12121212121212,-37.931034482758626,317.948675627431,L_09,0,1
28189,1000.0,-212.12121212121212,-34.482758620689665,563.4554843510259,L_09,0,1
28190,1000.0,-212.12121212121212,-31.034482758620697,597.1945436343949,L_09,0,1
28191,1000.0,-212.12121212121212,-27.58620689655173,269.52219738827006,L_09,0,1
28192,1000.0,-212.12121212121212,-24.13793103448276,327.6365726749412,L_09,0,1
28193,1000.0,-212.12121212121212,-20.689655172413794,207.52229483611848,L_09,0,1
28194,1000.0,-212.12121212121212,-17.241379310344826,362.0517126799665,L_09,0,1
28195,1000.0,-212.12121212121212,-13.793103448275872,250.84615214045004,L_09,0,1
28196,1000.0,-212.12121212121212,-10.344827586206904,381.8771550842958,L_09,0,1
28197,1000.0,-212.12121212121212,-6.896551724137936,341.48060486525486,L_09,0,1
28198,1000.0,-212.12121212121212,-3.448275862068968,586.5849156972397,L_09,0,1
28199,1000.0,-212.12121212121212,0.0,569.2383263703396,L_09,0,1
28200,1000.0,-191.91919191919192,-100.0,3402.592646376926,L_09,1,1
28201,1000.0,-191.91919191919192,-96.55172413793103,3126.4117714037598,L_09,1,1
28202,1000.0,-191.91919191919192,-93.10344827586206,3565.0669429652235,L_09,1,1
28203,1000.0,-191.91919191919192,-89.65517241379311,3062.4293190122485,L_09,1,1
28204,1000.0,-191.91919191919192,-86.20689655172414,2971.1171006658374,L_09,1,1
28205,1000.0,-191.91919191919192,-82.75862068965517,3232.300956434271,L_09,1,1
28206,1000.0,-191.91919191919192,-79.3103448275862,2952.7117392341693,L_09,1,1
28207,1000.0,-191.91919191919192,-75.86206896551724,3034.351455513807,L_09,1,1
28208,1000.0,-191.91919191919192,-72.41379310344828,2703.417435424957,L_09,1,1
28209,1000.0,-191.91919191919192,-68.96551724137932,2525.1012753055866,L_09,1,1
28210,1000.0,-191.91919191919192,-65.51724137931035,2315.471519455492,L_09,1,1
28211,1000.0,-191.91919191919192,-62.06896551724138,507.1906669346439,L_09,0,1
28212,1000.0,-191.91919191919192,-58.62068965517241,513.26189990946,L_09,0,1
28213,1000.0,-191.91919191919192,-55.17241379310345,621.2200515693985,L_09,0,1
28214,1000.0,-191.91919191919192,-51.724137931034484,418.4698147083583,L_09,0,1
28215,1000.0,-191.91919191919192,-48.27586206896552,640.5210090857553,L_09,0,1
28216,1000.0,-191.91919191919192,-44.827586206896555,359.3741355278937,L_09,0,1
28217,1000.0,-191.91919191919192,-41.37931034482759,481.9691668542463,L_09,0,1
28218,1000.0,-191.91919191919192,-37.931034482758626,256.2012325978267,L_09,0,1
28219,1000.0,-191.91919191919192,-34.482758620689665,613.3577307383686,L_09,0,1
28220,1000.0,-191.91919191919192,-31.034482758620697,691.8062720064779,L_09,0,1
28221,1000.0,-191.91919191919192,-27.58620689655173,250.77835984930053,L_09,0,1
28222,1000.0,-191.91919191919192,-24.13793103448276,317.3671958694093,L_09,0,1
28223,1000.0,-191.91919191919192,-20.689655172413794,362.5279677815681,L_09,0,1
28224,1000.0,-191.91919191919192,-17.241379310344826,95.90783629935385,L_09,0,1
28225,1000.0,-191.91919191919192,-13.793103448275872,395.81414448491,L_09,0,1
28226,1000.0,-191.91919191919192,-10.344827586206904,632.6735008481062,L_09,0,1
28227,1000.0,-191.91919191919192,-6.896551724137936,450.0763288121527,L_09,0,1
28228,1000.0,-191.91919191919192,-3.448275862068968,295.2293873779779,L_09,0,1
28229,1000.0,-191.91919191919192,0.0,433.61390675679274,L_09,0,1
28230,1000.0,-171.71717171717182,-100.0,3869.076956294746,L_09,1,1
28231,1000.0,-171.71717171717182,-96.55172413793103,3173.2135194341035,L_09,1,1
28232,1000.0,-171.71717171717182,-93.10344827586206,3421.480734659984,L_09,1,1
28233,1000.0,-171.71717171717182,-89.65517241379311,3009.0616407632465,L_09,1,1
28234,1000.0,-171.71717171717182,-86.20689655172414,2749.6150820226967,L_09,1,1
28235,1000.0,-171.71717171717182,-82.75862068965517,2906.519474785624,L_09,1,1
28236,1000.0,-171.71717171717182,-79.3103448275862,2607.8619493123506,L_09,1,1
28237,1000.0,-171.71717171717182,-75.86206896551724,2293.947405393056,L_09,1,1
28238,1000.0,-171.71717171717182,-72.41379310344828,2725.1919710519383,L_09,1,1
28239,1000.0,-171.71717171717182,-68.96551724137932,2334.03833413783,L_09,1,1
28240,1000.0,-171.71717171717182,-65.51724137931035,2498.053626513159,L_09,1,1
28241,1000.0,-171.71717171717182,-62.06896551724138,481.6401030579981,L_09,0,1
28242,1000.0,-171.71717171717182,-58.62068965517241,642.4111664312624,L_09,0,1
28243,1000.0,-171.71717171717182,-55.17241379310345,429.49747848697194,L_09,0,1
28244,1000.0,-171.71717171717182,-51.724137931034484,490.063815925937,L_09,0,1
28245,1000.0,-171.71717171717182,-48.27586206896552,130.84572355135606,L_09,0,1
28246,1000.0,-171.71717171717182,-44.827586206896555,56.83812054227883,L_09,0,1
28247,1000.0,-171.71717171717182,-41.37931034482759,675.5551758229751,L_09,0,1
28248,1000.0,-171.71717171717182,-37.931034482758626,517.655124522854,L_09,0,1
28249,1000.0,-171.71717171717182,-34.482758620689665,58.45612875871973,L_09,0,1
28250,1000.0,-171.71717171717182,-31.034482758620697,426.9964413670183,L_09,0,1
28251,1000.0,-171.71717171717182,-27.58620689655173,434.77590099686705,L_09,0,1
28252,1000.0,-171.71717171717182,-24.13793103448276,563.6658426237831,L_09,0,1
28253,1000.0,-171.71717171717182,-20.689655172413794,392.08717199436427,L_09,0,1
28254,1000.0,-171.71717171717182,-17.241379310344826,516.6571311733471,L_09,0,1
28255,1000.0,-171.71717171717182,-13.793103448275872,380.6868277941497,L_09,0,1
28256,1000.0,-171.71717171717182,-10.344827586206904,557.1028470151565,L_09,0,1
28257,1000.0,-171.71717171717182,-6.896551724137936,719.2983974143588,L_09,0,1
28258,1000.0,-171.71717171717182,-3.448275862068968,455.5409742538816,L_09,0,1
28259,1000.0,-171.71717171717182,0.0,151.91883333708049,L_09,0,1
28260,1000.0,-151.51515151515162,-100.0,3509.9220310512173,L_09,1,1
28261,1000.0,-151.51515151515162,-96.55172413793103,3166.491095088275,L_09,1,1
28262,1000.0,-151.51515151515162,-93.10344827586206,3133.681050237984,L_09,1,1
28263,1000.0,-151.51515151515162,-89.65517241379311,3114.960886993371,L_09,1,1
28264,1000.0,-151.51515151515162,-86.20689655172414,2869.44502861467,L_09,1,1
28265,1000.0,-151.51515151515162,-82.75862068965517,2847.405113884684,L_09,1,1
28266,1000.0,-151.51515151515162,-79.3103448275862,2911.599484320768,L_09,1,1
28267,1000.0,-151.51515151515162,-75.86206896551724,2558.600353709916,L_09,1,1
28268,1000.0,-151.51515151515162,-72.41379310344828,2764.5861754687044,L_09,1,1
28269,1000.0,-151.51515151515162,-68.96551724137932,2375.781831201262,L_09,1,1
28270,1000.0,-151.51515151515162,-65.51724137931035,2027.687451393198,L_09,1,1
28271,1000.0,-151.51515151515162,-62.06896551724138,235.68206206294255,L_09,0,1
28272,1000.0,-151.51515151515162,-58.62068965517241,491.3299196032788,L_09,0,1
28273,1000.0,-151.51515151515162,-55.17241379310345,694.0869013008053,L_09,0,1
28274,1000.0,-151.51515151515162,-51.724137931034484,397.64320167551915,L_09,0,1
28275,1000.0,-151.51515151515162,-48.27586206896552,-28.947198472226773,L_09,0,1
28276,1000.0,-151.51515151515162,-44.827586206896555,488.161289544856,L_09,0,1
28277,1000.0,-151.51515151515162,-41.37931034482759,452.23339658831037,L_09,0,1
28278,1000.0,-151.51515151515162,-37.931034482758626,266.69942445143636,L_09,0,1
28279,1000.0,-151.51515151515162,-34.482758620689665,304.1624072560666,L_09,0,1
28280,1000.0,-151.51515151515162,-31.034482758620697,322.4044571228992,L_09,0,1
28281,1000.0,-151.51515151515162,-27.58620689655173,-24.199358373802568,L_09,0,1
28282,1000.0,-151.51515151515162,-24.13793103448276,530.9141617710426,L_09,0,1
28283,1000.0,-151.51515151515162,-20.689655172413794,309.32967565719264,L_09,0,1
28284,1000.0,-151.51515151515162,-17.241379310344826,890.4476453033307,L_09,0,1
28285,1000.0,-151.51515151515162,-13.793103448275872,628.1748084530616,L_09,0,1
28286,1000.0,-151.51515151515162,-10.344827586206904,228.17878756289872,L_09,0,1
28287,1000.0,-151.51515151515162,-6.896551724137936,657.4863270503153,L_09,0,1
28288,1000.0,-151.51515151515162,-3.448275862068968,705.0660048288227,L_09,0,1
28289,1000.0,-151.51515151515162,0.0,219.9680482651226,L_09,0,1
28290,1000.0,-131.3131313131314,-100.0,3658.382548209618,L_09,1,1
28291,1000.0,-131.3131313131314,-96.55172413793103,3267.6173064943227,L_09,1,1
28292,1000.0,-131.3131313131314,-93.10344827586206,3240.3962724351013,L_09,1,1
28293,1000.0,-131.3131313131314,-89.65517241379311,3208.530105533824,L_09,1,1
28294,1000.0,-131.3131313131314,-86.20689655172414,2682.429708864322,L_09,1,1
28295,1000.0,-131.3131313131314,-82.75862068965517,3194.5546581690132,L_09,1,1
28296,1000.0,-131.3131313131314,-79.3103448275862,3029.4150551284674,L_09,1,1
28297,1000.0,-131.3131313131314,-75.86206896551724,3008.6765184066508,L_09,1,1
28298,1000.0,-131.3131313131314,-72.41379310344828,2800.8275074186545,L_09,1,1
28299,1000.0,-131.3131313131314,-68.96551724137932,2139.017889132271,L_09,1,1
28300,1000.0,-131.3131313131314,-65.51724137931035,2181.7953081714263,L_09,1,1
28301,1000.0,-131.3131313131314,-62.06896551724138,471.253684329595,L_09,0,1
28302,1000.0,-131.3131313131314,-58.62068965517241,525.9872715220421,L_09,0,1
28303,1000.0,-131.3131313131314,-55.17241379310345,154.8826502414846,L_09,0,1
28304,1000.0,-131.3131313131314,-51.724137931034484,146.25428355175504,L_09,0,1
28305,1000.0,-131.3131313131314,-48.27586206896552,412.3665436014672,L_09,0,1
28306,1000.0,-131.3131313131314,-44.827586206896555,455.95167898175856,L_09,0,1
28307,1000.0,-131.3131313131314,-41.37931034482759,338.285016785082,L_09,0,1
28308,1000.0,-131.3131313131314,-37.931034482758626,708.6593729572851,L_09,0,1
28309,1000.0,-131.3131313131314,-34.482758620689665,447.53717476399106,L_09,0,1
28310,1000.0,-131.3131313131314,-31.034482758620697,341.3393833350683,L_09,0,1
28311,1000.0,-131.3131313131314,-27.58620689655173,429.7196555034802,L_09,0,1
28312,1000.0,-131.3131313131314,-24.13793103448276,311.4752483171323,L_09,0,1
28313,1000.0,-131.3131313131314,-20.689655172413794,683.6905105683811,L_09,0,1
28314,1000.0,-131.3131313131314,-17.241379310344826,218.43471684473712,L_09,0,1
28315,1000.0,-131.3131313131314,-13.793103448275872,152.91285864778007,L_09,0,1
28316,1000.0,-131.3131313131314,-10.344827586206904,32.577946061463535,L_09,0,1
28317,1000.0,-131.3131313131314,-6.896551724137936,48.20622378104014,L_09,0,1
28318,1000.0,-131.3131313131314,-3.448275862068968,300.70598234584804,L_09,0,1
28319,1000.0,-131.3131313131314,0.0,892.3972402837906,L_09,0,1
28320,1000.0,-111.1111111111112,-100.0,3426.027724853625,L_09,1,1
28321,1000.0,-111.1111111111112,-96.55172413793103,3596.872759474212,L_09,1,1
28322,1000.0,-111.1111111111112,-93.10344827586206,3564.4255871223077,L_09,1,1
28323,1000.0,-111.1111111111112,-89.65517241379311,3138.847193926888,L_09,1,1
28324,1000.0,-111.1111111111112,-86.20689655172414,2707.5621817573583,L_09,1,1
28325,1000.0,-111.1111111111112,-82.75862068965517,3178.498815693747,L_09,1,1
28326,1000.0,-111.1111111111112,-79.3103448275862,2939.970191771108,L_09,1,1
28327,1000.0,-111.1111111111112,-75.86206896551724,2877.0626471463142,L_09,1,1
28328,1000.0,-111.1111111111112,-72.41379310344828,2663.101727066358,L_09,1,1
28329,1000.0,-111.1111111111112,-68.96551724137932,2508.2550359704865,L_09,1,1
28330,1000.0,-111.1111111111112,-65.51724137931035,2508.517887810731,L_09,1,1
28331,1000.0,-111.1111111111112,-62.06896551724138,1971.4679325479237,L_09,1,1
28332,1000.0,-111.1111111111112,-58.62068965517241,430.5618340700969,L_09,0,1
28333,1000.0,-111.1111111111112,-55.17241379310345,366.40022890400195,L_09,0,1
28334,1000.0,-111.1111111111112,-51.724137931034484,610.0900174117438,L_09,0,1
28335,1000.0,-111.1111111111112,-48.27586206896552,458.2624932146135,L_09,0,1
28336,1000.0,-111.1111111111112,-44.827586206896555,130.05971214345323,L_09,0,1
28337,1000.0,-111.1111111111112,-41.37931034482759,307.450715949657,L_09,0,1
28338,1000.0,-111.1111111111112,-37.931034482758626,603.1673460603629,L_09,0,1
28339,1000.0,-111.1111111111112,-34.482758620689665,504.41573043255227,L_09,0,1
28340,1000.0,-111.1111111111112,-31.034482758620697,461.31012380954496,L_09,0,1
28341,1000.0,-111.1111111111112,-27.58620689655173,428.1221410692315,L_09,0,1
28342,1000.0,-111.1111111111112,-24.13793103448276,22.63216842316689,L_09,0,1
28343,1000.0,-111.1111111111112,-20.689655172413794,603.9053761403832,L_09,0,1
28344,1000.0,-111.1111111111112,-17.241379310344826,798.9342548638259,L_09,0,1
28345,1000.0,-111.1111111111112,-13.793103448275872,-45.512619176770556,L_09,0,1
28346,1000.0,-111.1111111111112,-10.344827586206904,337.9347440330457,L_09,0,1
28347,1000.0,-111.1111111111112,-6.896551724137936,539.2395776059967,L_09,0,1
28348,1000.0,-111.1111111111112,-3.448275862068968,470.13122202122497,L_09,0,1
28349,1000.0,-111.1111111111112,0.0,542.7624381918966,L_09,0,1
28350,1000.0,-90.90909090909099,-100.0,3271.6452733639735,L_09,1,1
28351,1000.0,-90.90909090909099,-96.55172413793103,3193.538584667693,L_09,1,1
28352,1000.0,-90.90909090909099,-93.10344827586206,3587.4144215425576,L_09,1,1
28353,1000.0,-90.90909090909099,-89.65517241379311,3261.068801081328,L_09,1,1
28354,1000.0,-90.90909090909099,-86.20689655172414,2924.996243490583,L_09,1,1
28355,1000.0,-90.90909090909099,-82.75862068965517,2616.262321525724,L_09,1,1
28356,1000.0,-90.90909090909099,-79.3103448275862,2664.1825399425275,L_09,1,1
28357,1000.0,-90.90909090909099,-75.86206896551724,2484.692341118747,L_09,1,1
28358,1000.0,-90.90909090909099,-72.41379310344828,2860.8042801566,L_09,1,1
28359,1000.0,-90.90909090909099,-68.96551724137932,2246.6997258115666,L_09,1,1
28360,1000.0,-90.90909090909099,-65.51724137931035,2380.59074318092,L_09,1,1
28361,1000.0,-90.90909090909099,-62.06896551724138,2180.285151401111,L_09,1,1
28362,1000.0,-90.90909090909099,-58.62068965517241,474.5290406214578,L_09,0,1
28363,1000.0,-90.90909090909099,-55.17241379310345,591.8494962687676,L_09,0,1
28364,1000.0,-90.90909090909099,-51.724137931034484,393.62608381905136,L_09,0,1
28365,1000.0,-90.90909090909099,-48.27586206896552,55.37629891513018,L_09,0,1
28366,1000.0,-90.90909090909099,-44.827586206896555,268.0544874965142,L_09,0,1
28367,1000.0,-90.90909090909099,-41.37931034482759,624.4504740072649,L_09,0,1
28368,1000.0,-90.90909090909099,-37.931034482758626,364.1464072088108,L_09,0,1
28369,1000.0,-90.90909090909099,-34.482758620689665,453.0844129001513,L_09,0,1
28370,1000.0,-90.90909090909099,-31.034482758620697,561.4668317512965,L_09,0,1
28371,1000.0,-90.90909090909099,-27.58620689655173,358.1430695620332,L_09,0,1
28372,1000.0,-90.90909090909099,-24.13793103448276,682.8095262818575,L_09,0,1
28373,1000.0,-90.90909090909099,-20.689655172413794,496.31355366495166,L_09,0,1
28374,1000.0,-90.90909090909099,-17.241379310344826,660.904921621503,L_09,0,1
28375,1000.0,-90.90909090909099,-13.793103448275872,435.074271434558,L_09,0,1
28376,1000.0,-90.90909090909099,-10.344827586206904,525.4349475502024,L_09,0,1
28377,1000.0,-90.90909090909099,-6.896551724137936,165.41642805839052,L_09,0,1
28378,1000.0,-90.90909090909099,-3.448275862068968,498.2192891725664,L_09,0,1
28379,1000.0,-90.90909090909099,0.0,219.64609784762496,L_09,0,1
28380,1000.0,-70.70707070707078,-100.0,3491.7737050599653,L_09,1,1
28381,1000.0,-70.70707070707078,-96.55172413793103,3239.9566479810896,L_09,1,1
28382,1000.0,-70.70707070707078,-93.10344827586206,3098.8924897317693,L_09,1,1
28383,1000.0,-70.70707070707078,-89.65517241379311,3053.9331229189183,L_09,1,1
28384,1000.0,-70.70707070707078,-86.20689655172414,3396.6045979288897,L_09,1,1
28385,1000.0,-70.70707070707078,-82.75862068965517,2979.288555562515,L_09,1,1
28386,1000.0,-70.70707070707078,-79.3103448275862,3052.6916911107865,L_09,1,1
28387,1000.0,-70.70707070707078,-75.86206896551724,2669.48854821226,L_09,1,1
28388,1000.0,-70.70707070707078,-72.41379310344828,2225.738458242508,L_09,1,1
28389,1000.0,-70.70707070707078,-68.96551724137932,2577.59240799017,L_09,1,1
28390,1000.0,-70.70707070707078,-65.51724137931035,2217.0232952158212,L_09,1,1
28391,1000.0,-70.70707070707078,-62.06896551724138,2319.756965663997,L_09,1,1
28392,1000.0,-70.70707070707078,-58.62068965517241,361.2735031606687,L_09,0,1
28393,1000.0,-70.70707070707078,-55.17241379310345,276.5367085275658,L_09,0,1
28394,1000.0,-70.70707070707078,-51.724137931034484,267.7527850850675,L_09,0,1
28395,1000.0,-70.70707070707078,-48.27586206896552,194.2948693456762,L_09,0,1
28396,1000.0,-70.70707070707078,-44.827586206896555,542.4714975322422,L_09,0,1
28397,1000.0,-70.70707070707078,-41.37931034482759,365.9317540912539,L_09,0,1
28398,1000.0,-70.70707070707078,-37.931034482758626,652.1905403916219,L_09,0,1
28399,1000.0,-70.70707070707078,-34.482758620689665,460.10334808728845,L_09,0,1
28400,1000.0,-70.70707070707078,-31.034482758620697,55.33831245917884,L_09,0,1
28401,1000.0,-70.70707070707078,-27.58620689655173,494.3114926037142,L_09,0,1
28402,1000.0,-70.70707070707078,-24.13793103448276,592.7440123787903,L_09,0,1
28403,1000.0,-70.70707070707078,-20.689655172413794,230.89118127515158,L_09,0,1
28404,1000.0,-70.70707070707078,-17.241379310344826,593.5375662492679,L_09,0,1
28405,1000.0,-70.70707070707078,-13.793103448275872,-26.879504738800563,L_09,0,1
28406,1000.0,-70.70707070707078,-10.344827586206904,328.0826363391359,L_09,0,1
28407,1000.0,-70.70707070707078,-6.896551724137936,163.41271354944092,L_09,0,1
28408,1000.0,-70.70707070707078,-3.448275862068968,766.1589703456418,L_09,0,1
28409,1000.0,-70.70707070707078,0.0,296.68233565503857,L_09,0,1
28410,1000.0,-50.505050505050576,-100.0,3379.17635853127,L_09,1,1
28411,1000.0,-50.505050505050576,-96.55172413793103,2921.2343045753087,L_09,1,1
28412,1000.0,-50.505050505050576,-93.10344827586206,3309.3613037395958,L_09,1,1
28413,1000.0,-50.505050505050576,-89.65517241379311,3320.080012527218,L_09,1,1
28414,1000.0,-50.505050505050576,-86.20689655172414,2889.173535989477,L_09,1,1
28415,1000.0,-50.505050505050576,-82.75862068965517,3559.6460500253074,L_09,1,1
28416,1000.0,-50.505050505050576,-79.3103448275862,3103.195835234653,L_09,1,1
28417,1000.0,-50.505050505050576,-75.86206896551724,2681.535069873267,L_09,1,1
28418,1000.0,-50.505050505050576,-72.41379310344828,2583.255610534268,L_09,1,1
28419,1000.0,-50.505050505050576,-68.96551724137932,2520.2761778289723,L_09,1,1
28420,1000.0,-50.505050505050576,-65.51724137931035,2630.285559500016,L_09,1,1
28421,1000.0,-50.505050505050576,-62.06896551724138,2562.7968649654404,L_09,1,1
28422,1000.0,-50.505050505050576,-58.62068965517241,541.239296373963,L_09,0,1
28423,1000.0,-50.505050505050576,-55.17241379310345,220.79235814666728,L_09,0,1
28424,1000.0,-50.505050505050576,-51.724137931034484,146.43422491711107,L_09,0,1
28425,1000.0,-50.505050505050576,-48.27586206896552,405.68684233829816,L_09,0,1
28426,1000.0,-50.505050505050576,-44.827586206896555,291.82325820539535,L_09,0,1
28427,1000.0,-50.505050505050576,-41.37931034482759,637.9017726448944,L_09,0,1
28428,1000.0,-50.505050505050576,-37.931034482758626,-15.825162277323898,L_09,0,1
28429,1000.0,-50.505050505050576,-34.482758620689665,405.2127533062337,L_09,0,1
28430,1000.0,-50.505050505050576,-31.034482758620697,242.53851050286377,L_09,0,1
28431,1000.0,-50.505050505050576,-27.58620689655173,351.70456650564904,L_09,0,1
28432,1000.0,-50.505050505050576,-24.13793103448276,737.2156077751029,L_09,0,1
28433,1000.0,-50.505050505050576,-20.689655172413794,70.00655773828174,L_09,0,1
28434,1000.0,-50.505050505050576,-17.241379310344826,48.141729456317535,L_09,0,1
28435,1000.0,-50.505050505050576,-13.793103448275872,524.1602568940784,L_09,0,1
28436,1000.0,-50.505050505050576,-10.344827586206904,537.7292027825758,L_09,0,1
28437,1000.0,-50.505050505050576,-6.896551724137936,669.8808685832366,L_09,0,1
28438,1000.0,-50.505050505050576,-3.448275862068968,477.3165049448207,L_09,0,1
28439,1000.0,-50.505050505050576,0.0,845.8491186657634,L_09,0,1
28440,1000.0,-30.30303030303037,-100.0,3260.29703559883,L_09,1,1
28441,1000.0,-30.30303030303037,-96.55172413793103,3176.61862429158,L_09,1,1
28442,1000.0,-30.30303030303037,-93.10344827586206,2983.1953580792624,L_09,1,1
28443,1000.0,-30.30303030303037,-89.65517241379311,3203.023245879478,L_09,1,1
28444,1000.0,-30.30303030303037,-86.20689655172414,3301.3901052793008,L_09,1,1
28445,1000.0,-30.30303030303037,-82.75862068965517,2753.8100001212697,L_09,1,1
28446,1000.0,-30.30303030303037,-79.3103448275862,2849.691412855809,L_09,1,1
28447,1000.0,-30.30303030303037,-75.86206896551724,2552.3522747482757,L_09,1,1
28448,1000.0,-30.30303030303037,-72.41379310344828,2556.137290501668,L_09,1,1
28449,1000.0,-30.30303030303037,-68.96551724137932,2321.8681905522335,L_09,1,1
28450,1000.0,-30.30303030303037,-65.51724137931035,2860.7676515329617,L_09,1,1
28451,1000.0,-30.30303030303037,-62.06896551724138,2284.221086618135,L_09,1,1
28452,1000.0,-30.30303030303037,-58.62068965517241,489.7733413423206,L_09,0,1
28453,1000.0,-30.30303030303037,-55.17241379310345,555.235972753364,L_09,0,1
28454,1000.0,-30.30303030303037,-51.724137931034484,487.3703350325756,L_09,0,1
28455,1000.0,-30.30303030303037,-48.27586206896552,659.1987905306875,L_09,0,1
28456,1000.0,-30.30303030303037,-44.827586206896555,701.1619364661537,L_09,0,1
28457,1000.0,-30.30303030303037,-41.37931034482759,365.15689675859363,L_09,0,1
28458,1000.0,-30.30303030303037,-37.931034482758626,51.62506688762528,L_09,0,1
28459,1000.0,-30.30303030303037,-34.482758620689665,347.90083601420685,L_09,0,1
28460,1000.0,-30.30303030303037,-31.034482758620697,404.6922283770296,L_09,0,1
28461,1000.0,-30.30303030303037,-27.58620689655173,591.0220117835484,L_09,0,1
28462,1000.0,-30.30303030303037,-24.13793103448276,129.84640202370088,L_09,0,1
28463,1000.0,-30.30303030303037,-20.689655172413794,645.5245592833203,L_09,0,1
28464,1000.0,-30.30303030303037,-17.241379310344826,462.10508768393504,L_09,0,1
28465,1000.0,-30.30303030303037,-13.793103448275872,285.32156518214066,L_09,0,1
28466,1000.0,-30.30303030303037,-10.344827586206904,457.79769919679745,L_09,0,1
28467,1000.0,-30.30303030303037,-6.896551724137936,395.5105530436159,L_09,0,1
28468,1000.0,-30.30303030303037,-3.448275862068968,381.6594592402903,L_09,0,1
28469,1000.0,-30.30303030303037,0.0,211.80568585561096,L_09,0,1
28470,1000.0,-10.10101010101016,-100.0,3283.0026124347396,L_09,1,1
28471,1000.0,-10.10101010101016,-96.55172413793103,3352.887413274143,L_09,1,1
28472,1000.0,-10.10101010101016,-93.10344827586206,3111.882321903144,L_09,1,1
28473,1000.0,-10.10101010101016,-89.65517241379311,2983.1888080748163,L_09,1,1
28474,1000.0,-10.10101010101016,-86.20689655172414,2961.486400625789,L_09,1,1
28475,1000.0,-10.10101010101016,-82.75862068965517,3218.074607824139,L_09,1,1
28476,1000.0,-10.10101010101016,-79.3103448275862,3143.7972185320887,L_09,1,1
28477,1000.0,-10.10101010101016,-75.86206896551724,2847.771841086239,L_09,1,1
28478,1000.0,-10.10101010101016,-72.41379310344828,2419.2646225475473,L_09,1,1
28479,1000.0,-10.10101010101016,-68.96551724137932,2746.4394418141464,L_09,1,1
28480,1000.0,-10.10101010101016,-65.51724137931035,2280.070583596732,L_09,1,1
28481,1000.0,-10.10101010101016,-62.06896551724138,2349.669918133301,L_09,1,1
28482,1000.0,-10.10101010101016,-58.62068965517241,638.2686647392208,L_09,0,1
28483,1000.0,-10.10101010101016,-55.17241379310345,322.7494613322631,L_09,0,1
28484,1000.0,-10.10101010101016,-51.724137931034484,284.58666511102524,L_09,0,1
28485,1000.0,-10.10101010101016,-48.27586206896552,641.3682861763799,L_09,0,1
28486,1000.0,-10.10101010101016,-44.827586206896555,663.0567067790173,L_09,0,1
28487,1000.0,-10.10101010101016,-41.37931034482759,99.73615413320482,L_09,0,1
28488,1000.0,-10.10101010101016,-37.931034482758626,388.71635272027316,L_09,0,1
28489,1000.0,-10.10101010101016,-34.482758620689665,265.3962034405022,L_09,0,1
28490,1000.0,-10.10101010101016,-31.034482758620697,-37.79713097801067,L_09,0,1
28491,1000.0,-10.10101010101016,-27.58620689655173,-116.01777364188524,L_09,0,1
28492,1000.0,-10.10101010101016,-24.13793103448276,227.6300484469114,L_09,0,1
28493,1000.0,-10.10101010101016,-20.689655172413794,377.3281679003889,L_09,0,1
28494,1000.0,-10.10101010101016,-17.241379310344826,502.4724632603825,L_09,0,1
28495,1000.0,-10.10101010101016,-13.793103448275872,698.116649621559,L_09,0,1
28496,1000.0,-10.10101010101016,-10.344827586206904,126.67018036117292,L_09,0,1
28497,1000.0,-10.10101010101016,-6.896551724137936,307.10370221314696,L_09,0,1
28498,1000.0,-10.10101010101016,-3.448275862068968,284.3357823194202,L_09,0,1
28499,1000.0,-10.10101010101016,0.0,406.95216157533036,L_09,0,1
28500,1000.0,10.101010101010047,-100.0,3411.6272316478858,L_09,1,1
28501,1000.0,10.101010101010047,-96.55172413793103,3229.1101259024676,L_09,1,1
28502,1000.0,10.101010101010047,-93.10344827586206,3268.577185296004,L_09,1,1
28503,1000.0,10.101010101010047,-89.65517241379311,3298.3924309580934,L_09,1,1
28504,1000.0,10.101010101010047,-86.20689655172414,3026.9506297211947,L_09,1,1
28505,1000.0,10.101010101010047,-82.75862068965517,2953.189837859888,L_09,1,1
28506,1000.0,10.101010101010047,-79.3103448275862,2686.9740495197275,L_09,1,1
28507,1000.0,10.101010101010047,-75.86206896551724,2813.868865163393,L_09,1,1
28508,1000.0,10.101010101010047,-72.41379310344828,2594.51793424678,L_09,1,1
28509,1000.0,10.101010101010047,-68.96551724137932,2249.2454874886485,L_09,1,1
28510,1000.0,10.101010101010047,-65.51724137931035,2272.417233744582,L_09,1,1
28511,1000.0,10.101010101010047,-62.06896551724138,2267.710284863237,L_09,1,1
